asin,imUrl,labels_qty,overall,text
0007313969,http://ecx.images-amazon.com/images/I/51TxgEfwT%2BL.jpg,10.0,5.0,"[['text', 'yellow', 'font', 'product', 'line', 'area', 'number', 'product', 'material', 'brand']]"
0007281048,http://ecx.images-amazon.com/images/I/41pM4ZlKTSL.jpg,8.0,4.75,"[['text', 'nose', 'beauty', 'child', 'girl', 'smile', 'font', 'happiness']]"
0007298706,http://ecx.images-amazon.com/images/I/61RqEQC8UTL.jpg,7.0,3.0,"[['metropolis', 'condominium', 'advertising', 'skyscraper', 'font', 'building', 'city']]"
0007312164,http://ecx.images-amazon.com/images/I/71irL9X1iSL.jpg,4.0,4.666666666666667,"[['poster', 'advertising', 'font', 'brand']]"
0007315120,http://ecx.images-amazon.com/images/I/51rxQjBppoL.jpg,7.0,5.0,"[['mammal', 'text', 'poster', 'font', 'organism', 'advertising', 'zebra']]"
0007310560,http://ecx.images-amazon.com/images/I/51nKJgwugBL.jpg,5.0,5.0,"[['text', 'font', 'book', 'calligraphy', 'picture frame']]"
0007320817,http://ecx.images-amazon.com/images/I/51FcBy0UYkL.jpg,7.0,5.0,"[['text', 'font', 'advertising', 'product', 'banner', 'product', 'brand']]"
0007320183,http://ecx.images-amazon.com/images/I/51ryUbwpJuL.jpg,6.0,4.0,"[['text', 'poster', 'font', 'heat', 'advertising', 'book']]"
000731504X,http://ecx.images-amazon.com/images/I/51HT6sriAaL.jpg,9.0,4.666666666666667,"[['face', 'nose', 'forehead', 'text', 'head', 'font', 'poster', 'facial hair', 'jaw']]"
0007321112,http://ecx.images-amazon.com/images/I/41QwvKTQBCL.jpg,4.0,5.0,"[['text', 'font', 'advertising', 'joint']]"
0007326017,http://ecx.images-amazon.com/images/I/81B1ylHEdwL.jpg,5.0,4.0,"[['advertising', 'poster', 'film', 'graphic design', 'font']]"
0007317735,http://ecx.images-amazon.com/images/I/510X3K93P1L.jpg,4.0,4.0,"[['text', 'font', 'poster', 'advertising']]"
0007311672,http://ecx.images-amazon.com/images/I/51sexlKlMeL.jpg,9.0,4.190476190476192,"[['poster', 'advertising', 'font', 'invertebrate', 'moths and butterflies', 'graphics', 'graphic design', 'butterfly', 'film']]"
0007325169,http://ecx.images-amazon.com/images/I/51Ix-Jusx4L.jpg,10.0,5.0,"[['face', 'cheek', 'nose', 'lip', 'eyebrow', 'text', 'chin', 'child', 'forehead', 'eye']]"
0007333463,http://ecx.images-amazon.com/images/I/81nxXicR-hL.jpg,10.0,4.0,"[['pink', 'horse like mammal', 'horse', 'text', 'poster', 'advertising', 'font', 'graphic design', 'jockey', 'horse tack']]"
0007322429,http://ecx.images-amazon.com/images/I/41y3W4977oL.jpg,10.0,5.0,"[['poster', 'film', 'text', 'advertising', 'action film', 'font', 'album cover', 'darkness', 'computer wallpaper', 'graphic design']]"
0007331681,http://ecx.images-amazon.com/images/I/410bADtuPlL.jpg,7.0,4.0,"[['poster', 'text', 'font', 'advertising', 'graphic design', 'film', 'brand']]"
0007317514,http://ecx.images-amazon.com/images/I/510-DQPxleL.jpg,10.0,5.0,"[['human hair color', 'eyebrow', 'beauty', 'blond', 'hair coloring', 'supermodel', 'brown hair', 'long hair', 'lip', 'model']]"
0007343310,http://ecx.images-amazon.com/images/I/51Q55sHAj7L.jpg,6.0,2.0,"[['film', 'poster', 'advertising', 'action film', 'fictional character', 'pc game']]"
000733088X,http://ecx.images-amazon.com/images/I/41HbK7R%2BpWL.jpg,10.0,5.0,"[['face', 'pink', 'nose', 'cheek', 'beauty', 'eyebrow', 'chin', 'smile', 'girl', 'forehead']]"
0007337701,http://ecx.images-amazon.com/images/I/41tyF5uPnKL.jpg,10.0,4.666666666666667,"[['soldier', 'military', 'army', 'mercenary', 'troop', 'militia', 'film', 'swat', 'military organization', 'military police']]"
0007350309,http://ecx.images-amazon.com/images/I/51HxyZaBAlL.jpg,6.0,5.0,"[['text', 'font', 'poster', 'line', 'happiness', 'illustration']]"
0007336977,http://ecx.images-amazon.com/images/I/71CJzmUV7AL.jpg,5.0,4.0,"[['photo caption', 'poster', 'facial hair', 'font', 'advertising']]"
0007327064,http://ecx.images-amazon.com/images/I/51BbJe04OEL.jpg,6.0,4.535087719298246,"[['poster', 'film', 'sky', 'phenomenon', 'font', 'advertising']]"
0007333994,http://ecx.images-amazon.com/images/I/51DJ23lsr5L.jpg,7.0,5.0,"[['poster', 'font', 'graphic design', 'graphics', 'album cover', 'advertising', 'logo']]"
000734421X,http://ecx.images-amazon.com/images/I/51CVjuH7XSL.jpg,6.0,4.75,"[['text', 'font', 'poster', 'advertising', 'book', 'film']]"
000735018X,http://ecx.images-amazon.com/images/I/51UEzINLwtL.jpg,10.0,5.0,"[['skin', 'child', 'friendship', 'forehead', 'toddler', 'cheek', 'mother', 'photo caption', 'love', 'infant']]"
0007339615,http://ecx.images-amazon.com/images/I/51GzyGKyt%2BL.jpg,10.0,5.0,"[['dog', 'dog like mammal', 'advertising', 'dog breed', 'poster', 'snout', 'spaniel', 'companion dog', 'carnivoran', 'puppy love']]"
0007347073,http://ecx.images-amazon.com/images/I/51EPqPOmFtL.jpg,10.0,4.333333333333333,"[['mammal', 'vertebrate', 'poster', 'art', 'organism', 'illustration', 'fiction', 'tree', 'plant', 'advertising']]"
0007346549,http://ecx.images-amazon.com/images/I/51i0FzllNxL.jpg,4.0,4.0,"[['poster', 'font', 'advertising', 'label']]"
0007351747,http://ecx.images-amazon.com/images/I/51x3e6BYoPL.jpg,5.0,4.25,"[['film', 'poster', 'advertising', 'action film', 'album cover']]"
0007344260,http://ecx.images-amazon.com/images/I/51Kt9c5V2GL.jpg,10.0,4.0,"[['nature', 'poster', 'text', 'advertising', 'sky', 'phenomenon', 'font', 'energy', 'tree', 'grass']]"
0007341857,http://ecx.images-amazon.com/images/I/716Gqq91I5L.jpg,8.0,4.0,"[['poster', 'text', 'film', 'font', 'retro style', 'facial hair', 'book', 'portrait']]"
000735049X,http://ecx.images-amazon.com/images/I/51CZ0tWx1yL.jpg,6.0,3.625,"[['text', 'font', 'sky', 'love', 'poster', 'space']]"
0007361556,http://ecx.images-amazon.com/images/I/51Ms37xqrYL.jpg,2.0,4.5,"[['advertising', 'poster']]"
0007352670,http://ecx.images-amazon.com/images/I/317ama8IPkL.jpg,4.0,4.4,"[['text', 'font', 'brand', 'book']]"
000736296X,http://ecx.images-amazon.com/images/I/41aWMCTBR7L.jpg,10.0,4.75,"[['facial expression', 'skin', 'child', 'nose', 'cheek', 'text', 'emotion', 'smile', 'forehead', 'toddler']]"
0007367880,http://ecx.images-amazon.com/images/I/41Jee3Jk6FL.jpg,10.0,5.0,"[['pink', 'text', 'poster', 'font', 'product', 'design', 'line', 'area', 'illustration', 'clip art']]"
0007373678,http://ecx.images-amazon.com/images/I/51PynOHInsL.jpg,7.0,5.0,"[['text', 'summer', 'font', 'advertising', 'organism', 'recreation', 'tree']]"
0007362544,http://ecx.images-amazon.com/images/I/51VYI9lxWtL.jpg,3.0,4.333333333333333,"[['font', 'book', 'advertising']]"
0007332750,http://ecx.images-amazon.com/images/I/51gHUOJWVvL.jpg,5.0,1.0,"[['poster', 'film', 'advertising', 'action film', 'cg artwork']]"
0007386648,http://ecx.images-amazon.com/images/I/A1itm3T6qwL.jpg,6.0,4.751529987760097,"[['poster', 'film', 'advertising', 'action film', 'album cover', 'font']]"
0007344201,http://ecx.images-amazon.com/images/I/51XuXImjT1L.jpg,7.0,4.142857142857143,"[['poster', 'phenomenon', 'advertising', 'tree', 'sky', 'font', 'book']]"
0007374755,http://ecx.images-amazon.com/images/I/51ilfJvqJzL.jpg,10.0,3.2,"[['face', 'nose', 'child', 'text', 'forehead', 'head', 'cheek', 'smile', 'font', 'human behavior']]"
0007382227,http://ecx.images-amazon.com/images/I/41m374AyTXL.jpg,8.0,4.0,"[['water', 'poster', 'organism', 'sky', 'font', 'advertising', 'ocean', 'graphic design']]"
000738422X,http://ecx.images-amazon.com/images/I/51Iwhr5wLGL.jpg,2.0,4.375,"[['poster', 'advertising']]"
0007373619,http://ecx.images-amazon.com/images/I/51uPgI7Y%2BhL.jpg,10.0,2.5,"[['text', 'water', 'sky', 'water resources', 'summer', 'poster', 'font', 'daytime', 'organism', 'advertising']]"
0007345631,http://ecx.images-amazon.com/images/I/51WUEzYsgkL.jpg,10.0,4.142857142857143,"[['pink', 'text', 'font', 'product', 'line', 'graphics', 'happiness', 'illustration', 'party supply', 'advertising']]"
0007362129,http://ecx.images-amazon.com/images/I/51n15hWOO%2BL.jpg,5.0,3.0,"[['organism', 'mythical creature', 'film', 'dragon', 'fiction']]"
0007398433,http://ecx.images-amazon.com/images/I/81CdshQqFEL.jpg,3.0,4.0,"[['advertising', 'font', 'film']]"
0007419023,http://ecx.images-amazon.com/images/I/41K7jmIYuRL.jpg,10.0,3.5,"[['skin', 'facial expression', 'human hair color', 'child', 'cheek', 'text', 'nose', 'smile', 'emotion', 'blond']]"
000735326X,http://ecx.images-amazon.com/images/I/51qTRBz0WlL.jpg,5.0,4.0,"[['poster', 'ski equipment', 'font', 'aviation', 'film']]"
0007391595,http://ecx.images-amazon.com/images/I/51fx7icu2sL.jpg,3.0,5.0,"[['text', 'font', 'heat']]"
0007388160,http://ecx.images-amazon.com/images/I/218gdC0ljNL.jpg,6.0,4.125,"[['text', 'font', 'product', 'brand', 'paper', 'calligraphy']]"
0007419449,http://ecx.images-amazon.com/images/I/516btOpqlzL.jpg,6.0,4.266666666666667,"[['text', 'phenomenon', 'font', 'advertising', 'sky', 'book']]"
0007334877,http://ecx.images-amazon.com/images/I/517SyNw8A6L.jpg,3.0,4.0,"[['magazine', 'product', 'font']]"
0007398557,http://ecx.images-amazon.com/images/I/513KVFRK9xL.jpg,8.0,4.428571428571429,"[['poster', 'text', 'art', 'advertising', 'font', 'graphic design', 'illustration', 'event']]"
0007427956,http://ecx.images-amazon.com/images/I/417Z4uW%2BEHL.jpg,8.0,5.0,"[['text', 'product', 'font', 'poster', 'product design', 'advertising', 'product', 'brand']]"
0007367759,http://ecx.images-amazon.com/images/I/81E52XRCwaL.jpg,8.0,4.5,"[['text', 'poster', 'purple', 'font', 'illustration', 'product', 'advertising', 'graphic design']]"
0007419511,http://ecx.images-amazon.com/images/I/51bXVu5L0WL.jpg,6.0,4.5,"[['water', 'text', 'purple', 'advertising', 'font', 'poster']]"
000741949X,http://ecx.images-amazon.com/images/I/51pgaeFe-8L.jpg,4.0,4.3,"[['text', 'font', 'advertising', 'poster']]"
0007398549,http://ecx.images-amazon.com/images/I/61jt72szkuL.jpg,4.0,3.0,"[['advertising', 'poster', 'font', 'album cover']]"
0007432003,http://ecx.images-amazon.com/images/I/51YnN2zGrgL.jpg,3.0,4.0,"[['purple', 'text', 'font']]"
0007423632,http://ecx.images-amazon.com/images/I/31cYINYJ8RL.jpg,3.0,3.9538461538461536,"[['film', 'poster', 'advertising']]"
0007420765,http://ecx.images-amazon.com/images/I/91wLkZR8V9L.jpg,6.0,4.086956521739131,"[['text', 'poster', 'font', 'advertising', 'film', 'book']]"
000739358X,http://ecx.images-amazon.com/images/I/41qcXYZdC%2BL.jpg,10.0,4.2,"[['dog', 'dog like mammal', 'mammal', 'dog breed', 'puppy', 'puppy love', 'labrador retriever', 'photo caption', 'snout', 'retriever']]"
0007430671,http://ecx.images-amazon.com/images/I/51-Ctb3kgmL.jpg,5.0,4.594594594594595,"[['text', 'font', 'book', 'advertising', 'brand']]"
0007430590,http://ecx.images-amazon.com/images/I/61A5JOIa9xL.jpg,7.0,4.5,"[['text', 'font', 'advertising', 'organism', 'graphic design', 'graphics', 'brand']]"
0007436629,http://ecx.images-amazon.com/images/I/51UIvEM0LtL.jpg,10.0,4.0,"[['hairstyle', 'forehead', 'boy', 'child', 'chin', 'cheek', 'hair coloring', 'human behavior', 'smile', 'font']]"
0007419457,http://ecx.images-amazon.com/images/I/51H6m7qk2bL.jpg,9.0,3.928571428571429,"[['landmark', 'text', 'phenomenon', 'font', 'metropolis', 'advertising', 'book', 'black and white', 'film']]"
000741577X,http://ecx.images-amazon.com/images/I/510vcL7ZOrL.jpg,6.0,4.0,"[['mammal', 'poster', 'film', 'advertising', 'font', 'book']]"
0007441290,http://ecx.images-amazon.com/images/I/8133T6vzrSL.jpg,8.0,3.875,"[['text', 'font', 'area', 'line', 'advertising', 'graphics', 'christmas', 'logo']]"
0007426224,http://ecx.images-amazon.com/images/I/71Io1sZxzVL.jpg,4.0,5.0,"[['poster', 'advertising', 'film', 'font']]"
0007436106,http://ecx.images-amazon.com/images/I/51k90tqV16L.jpg,7.0,4.4,"[['yellow', 'text', 'poster', 'font', 'advertising', 'graphic design', 'brand']]"
0007371047,http://ecx.images-amazon.com/images/I/61hZIrCl0ML.jpg,10.0,5.0,"[['vertebrate', 'text', 'fauna', 'cartoon', 'organism', 'fictional character', 'fiction', 'art', 'comics', 'mythical creature']]"
0007436564,http://ecx.images-amazon.com/images/I/51osQBPqNfL.jpg,10.0,4.8,"[['blue', 'child', 'facial expression', 'text', 'nose', 'smile', 'emotion', 'toddler', 'infant', 'font']]"
0007438885,http://ecx.images-amazon.com/images/I/518B5lNycxL.jpg,10.0,4.0540540540540535,"[['eyebrow', 'nose', 'forehead', 'chin', 'beauty', 'cheek', 'eyelash', 'lip', 'close up', 'hair coloring']]"
0007447868,http://ecx.images-amazon.com/images/I/710P11Qhs7L.jpg,2.0,4.117647058823529,"[['font', 'book']]"
0007442920,http://ecx.images-amazon.com/images/I/816jODGyYmL.jpg,6.0,4.359619686800895,"[['poster', 'purple', 'advertising', 'film', 'graphic design', 'font']]"
0007438516,http://ecx.images-amazon.com/images/I/51QxGsFJMdL.jpg,3.0,3.0,"[['text', 'font', 'photo caption']]"
000744785X,http://ecx.images-amazon.com/images/I/71o%2BawIA8rL.jpg,2.0,5.0,"[['font', 'book']]"
0007443501,http://ecx.images-amazon.com/images/I/51wG9HomI%2BL.jpg,10.0,4.125,"[['poster', 'text', 'advertising', 'film', 'album cover', 'font', 'darkness', 'graphic design', 'graphics', 'midnight']]"
0007442637,http://ecx.images-amazon.com/images/I/41DtIVSlTPL.jpg,10.0,4.8,"[['nose', 'text', 'emotion', 'cheek', 'love', 'mother', 'forehead', 'friendship', 'smile', 'romance']]"
0007444117,http://ecx.images-amazon.com/images/I/41PDshoKUCL.jpg,10.0,3.7028258887876015,"[['poster', 'water', 'film', 'phenomenon', 'dolphin', 'advertising', 'marine mammal', 'ocean', 'whales dolphins and porpoises', 'sea']]"
0007445210,http://ecx.images-amazon.com/images/I/514ASwnDMlL.jpg,3.0,3.5,"[['text', 'font', 'history']]"
0007435851,http://ecx.images-amazon.com/images/I/91FOC65gToL.jpg,6.0,3.5,"[['advertising', 'poster', 'film', 'black and white', 'font', 'gentleman']]"
0007432852,http://ecx.images-amazon.com/images/I/71TVk0QyLIL.jpg,10.0,5.0,"[['sky', 'text', 'atmosphere', 'poster', 'phenomenon', 'water', 'sea', 'font', 'film', 'calm']]"
0007446128,http://ecx.images-amazon.com/images/I/31xwknFJfCL.jpg,9.0,5.0,"[['text', 'pink', 'art', 'font', 'party supply', 'happiness', 'creative arts', 'illustration', 'graphics']]"
0007447094,http://ecx.images-amazon.com/images/I/51Mf-8ncYyL.jpg,4.0,4.379310344827586,"[['advertising', 'film', 'font', 'book']]"
0007441401,http://ecx.images-amazon.com/images/I/51kMk%2Bw6TqL.jpg,4.0,4.0,"[['text', 'picture frame', 'font', 'art']]"
0007449232,http://ecx.images-amazon.com/images/I/51V0rbMu0TL.jpg,10.0,4.0,"[['facial expression', 'text', 'human behavior', 'font', 'poster', 'smile', 'happiness', 'advertising', 'media', 'retro style']]"
0007410956,http://ecx.images-amazon.com/images/I/51Go8ePXsGL.jpg,6.0,4.59375,"[['poster', 'advertising', 'film', 'aviation', 'font', 'book']]"
0007445466,http://ecx.images-amazon.com/images/I/61JpI6WIu9L.jpg,10.0,4.666666666666667,"[['pink', 'text', 'cartoon', 'fictional character', 'design', 'font', 'illustration', 'poster', 'fiction', 'comics']]"
0007446306,http://ecx.images-amazon.com/images/I/51peJmhH%2B2L.jpg,3.0,4.45,"[['product', 'child', 'mother']]"
0007446977,http://ecx.images-amazon.com/images/I/91G5onpg8pL.jpg,8.0,4.052631578947368,"[['beauty', 'lady', 'hair accessory', 'headpiece', 'poster', 'girl', 'crown', 'font']]"
0007462271,http://ecx.images-amazon.com/images/I/51z4Y26HbsL.jpg,9.0,4.333333333333333,"[['pink', 'text', 'font', 'summer', 'advertising', 'poster', 'graphic design', 'happiness', 'product']]"
0007455755,http://ecx.images-amazon.com/images/I/51uKi-jy6PL.jpg,3.0,4.2,"[['text', 'font', 'book']]"
0007457146,http://ecx.images-amazon.com/images/I/51yexe1kmVL.jpg,4.0,4.4444444444444455,"[['winter', 'font', 'advertising', 'snow']]"
0007456743,http://ecx.images-amazon.com/images/I/51HZ-HQHH-L.jpg,4.0,3.0,"[['flora', 'font', 'graphics', 'graphic design']]"
0007462581,http://ecx.images-amazon.com/images/I/51H1urJFGsL.jpg,10.0,3.0,"[['food', 'meal', 'cuisine', 'cook', 'brunch', 'vegetarian food', 'dish', 'lunch', 'professional', 'recipe']]"
0007460546,http://ecx.images-amazon.com/images/I/718uln-dXFL.jpg,10.0,4.333333333333333,"[['flower', 'text', 'flowering plant', 'flower arranging', 'font', 'floristry', 'floral design', 'petal', 'love', ""valentine's day""]]"
0007442629,http://ecx.images-amazon.com/images/I/41kqGW2FgfL.jpg,10.0,4.857142857142857,"[['face', 'skin', 'beauty', 'purple', 'eyebrow', 'cheek', 'chin', 'violet', 'forehead', 'eyelash']]"
0007461763,http://ecx.images-amazon.com/images/I/51k4taPiD-L.jpg,5.0,4.0,"[['text', 'font', 'poster', 'label', 'logo']]"
0007462700,http://ecx.images-amazon.com/images/I/51a7eaXiP-L.jpg,10.0,3.5,"[['text', 'red', 'cartoon', 'poster', 'comics', 'font', 'fiction', 'art', 'line', 'illustration']]"
0007458207,http://ecx.images-amazon.com/images/I/51eCKZXfXmL.jpg,4.0,5.0,"[['advertising', 'poster', 'film', 'action film']]"
0007481012,http://ecx.images-amazon.com/images/I/418TwEb3eWL.jpg,7.0,5.0,"[['text', 'poster', 'font', 'book', 'film', 'advertising', 'brand']]"
0007448473,http://ecx.images-amazon.com/images/I/51x0PkUsiCL.jpg,5.0,4.0,"[['text', 'advertising', 'winter', 'history', 'font']]"
0007460716,http://ecx.images-amazon.com/images/I/51dscVOK8oL.jpg,4.0,2.8,"[['advertising', 'film', 'poster', 'font']]"
0007460708,http://ecx.images-amazon.com/images/I/51UDA9OW5xL.jpg,3.0,2.0,"[['advertising', 'poster', 'font']]"
0007481136,http://ecx.images-amazon.com/images/I/51vjl5FJvXL.jpg,10.0,5.0,"[['text', 'ecosystem', 'aqua', 'fauna', 'organism', 'water', 'area', 'illustration', 'product', 'fish']]"
000747959X,http://ecx.images-amazon.com/images/I/512P6URYO8L.jpg,10.0,5.0,"[['skin', 'human hair color', 'beauty', 'hairstyle', 'cheek', 'girl', 'hair coloring', 'blond', 'lip', 'font']]"
0007488238,http://ecx.images-amazon.com/images/I/712fN3aCpcL.jpg,10.0,2.75,"[['white', 'clothing', 'text', 'font', 'product', 'line', 'design', 'area', 'recreation', 'material']]"
0007473214,http://ecx.images-amazon.com/images/I/41UkCiskiNL.jpg,9.0,4.833333333333333,"[['poster', 'text', 'phenomenon', 'film', 'advertising', 'font', 'album cover', 'photo caption', 'stock photography']]"
0007468598,http://ecx.images-amazon.com/images/I/61zIL8bMYqL.jpg,6.0,5.0,"[['text', 'product', 'font', 'line', 'area', 'product']]"
0007449186,http://ecx.images-amazon.com/images/I/519MbxaDS3L.jpg,8.0,4.0,"[['poster', 'advertising', 'film', 'fun', 'leisure', 'album cover', 'photo caption', 'font']]"
0007459173,http://ecx.images-amazon.com/images/I/51BmS8kM8qL.jpg,4.0,5.0,"[['advertising', 'font', 'film', 'graphics']]"
0007491298,http://ecx.images-amazon.com/images/I/51wi%2Bplbe7L.jpg,3.0,4.875,"[['text', 'purple', 'font']]"
0007486774,http://ecx.images-amazon.com/images/I/51y0b2V8yyL.jpg,10.0,5.0,"[['face', 'pink', 'cheek', 'nose', 'eyelash', 'beauty', 'child', 'eye', 'lip', 'girl']]"
0007479557,http://ecx.images-amazon.com/images/I/514bSJcx6CL.jpg,9.0,4.5,"[['text', 'font', 'poster', ""valentine's day"", 'organism', 'illustration', 'graphics', 'graphic design', 'love']]"
0007466064,http://ecx.images-amazon.com/images/I/51cXtmt22%2BL.jpg,2.0,4.6,"[['font', 'history']]"
0007491530,http://ecx.images-amazon.com/images/I/418XSyaweLL.jpg,7.0,5.0,"[['poster', 'text', 'font', 'graphic design', 'illustration', 'graphics', 'silhouette']]"
0007491727,http://ecx.images-amazon.com/images/I/51VC16BE2VL.jpg,7.0,1.0,"[['text', 'font', 'graphic design', 'advertising', 'graphics', 'brand', 'logo']]"
0007461100,http://ecx.images-amazon.com/images/I/91k%2BcFwD1cL.jpg,4.0,4.0,"[['text', 'font', 'poster', 'book']]"
0007467478,http://ecx.images-amazon.com/images/I/51Ju3YZIHRL.jpg,7.0,4.125,"[['text', 'font', 'poster', 'advertising', 'film', 'book', 'brand']]"
0007489234,http://ecx.images-amazon.com/images/I/51dw4lzrkhL.jpg,6.0,4.5,"[['poster', 'advertising', 'film', 'graphic design', 'font', 'action film']]"
000748805X,http://ecx.images-amazon.com/images/I/518o9KllAvL.jpg,7.0,3.333333333333333,"[['text', 'purple', 'poster', 'font', 'advertising', 'graphic design', 'brand']]"
0007492316,http://ecx.images-amazon.com/images/I/819Uh5lHU5L.jpg,6.0,5.0,"[['poster', 'advertising', 'film', 'font', 'graphic design', 'graphics']]"
0007481349,http://ecx.images-amazon.com/images/I/712Fgvkge0L.jpg,5.0,5.0,"[['poster', 'phenomenon', 'water', 'organism', 'font']]"
0007498748,http://ecx.images-amazon.com/images/I/51Oj3YQA-gL.jpg,10.0,4.5,"[['horse', 'horse like mammal', 'mustang horse', 'stallion', 'mane', 'poster', 'advertising', 'sky', 'font', 'livestock']]"
0007489447,http://ecx.images-amazon.com/images/I/51HoKR6fpwL.jpg,10.0,5.0,"[['eyewear', 'vision care', 'nose', 'text', 'glasses', 'poster', 'lip', 'font', 'mouth', 'advertising']]"
0007503156,http://ecx.images-amazon.com/images/I/51tWqkn-9SL.jpg,4.0,4.9,"[['poster', 'advertising', 'film', 'font']]"
0007491271,http://ecx.images-amazon.com/images/I/51FyP5qkIwL.jpg,7.0,4.0,"[['text', 'purple', 'font', 'advertising', 'graphic design', 'jewellery', 'graphics']]"
0007493754,http://ecx.images-amazon.com/images/I/51ombfqwfZL.jpg,6.0,4.027027027027027,"[['film', 'poster', 'advertising', 'action film', 'font', 'darkness']]"
0007504586,http://ecx.images-amazon.com/images/I/51YDqSPe2bL.jpg,5.0,4.5,"[['advertising', 'poster', 'film', 'phenomenon', 'font']]"
0007497989,http://ecx.images-amazon.com/images/I/71-R8uqhfFL.jpg,10.0,4.5,"[['text', 'purple', 'advertising', 'poster', 'font', 'line', 'graphic design', 'graphics', 'recreation', 'banner']]"
0007431201,http://ecx.images-amazon.com/images/I/31b3eLN-%2B4L.jpg,9.0,4.785714285714286,"[['film', 'text', 'poster', 'phenomenon', 'font', 'advertising', 'black and white', 'darkness', 'action film']]"
0007507496,http://ecx.images-amazon.com/images/I/51RBk1SKgFL.jpg,10.0,4.2727272727272725,"[['nature', 'water', 'text', 'poster', 'phenomenon', 'advertising', 'film', 'font', 'organism', 'leisure']]"
0007512880,http://ecx.images-amazon.com/images/I/510UM1d-NeL.jpg,5.0,4.7,"[['text', 'font', 'line', 'book', 'calligraphy']]"
000750621X,http://ecx.images-amazon.com/images/I/41yGFm6mmwL.jpg,6.0,4.266666666666667,"[['poster', 'darkness', 'film', 'font', 'midnight', 'computer wallpaper']]"
0007479573,http://ecx.images-amazon.com/images/I/51zZAivowwL.jpg,10.0,3.8,"[['blue', 'text', 'font', 'product', 'poster', 'line', 'graphic design', 'area', 'product', 'advertising']]"
0007524137,http://ecx.images-amazon.com/images/I/81R4aIJwreL.jpg,10.0,4.333333333333333,"[['jewellery', 'ring', 'diamond', 'fashion accessory', 'platinum', 'font', 'brand', 'silver', 'product', 'wedding ring']]"
0007540035,http://ecx.images-amazon.com/images/I/410xAX5pgzL.jpg,7.0,3.555555555555556,"[['text', 'poster', 'advertising', 'font', 'film', 'darkness', 'graphic design']]"
0007506236,http://ecx.images-amazon.com/images/I/617N1x68vVL.jpg,5.0,4.0588235294117645,"[['poster', 'advertising', 'font', 'film', 'magazine']]"
0007524404,http://ecx.images-amazon.com/images/I/61-fnjan3BL.jpg,5.0,4.9,"[['advertising', 'poster', 'tree', 'grass', 'font']]"
0007545363,http://ecx.images-amazon.com/images/I/51TVYClEHAL.jpg,5.0,4.0,"[['advertising', 'summer', 'font', 'grass', 'recreation']]"
0007530226,http://ecx.images-amazon.com/images/I/41n1sy7Ld8L.jpg,10.0,2.0,"[['man', 'male', 'barechestedness', 'muscle', 'poster', 'human', 'font', 'chest', 'photo caption', 'erotic literature']]"
0007533322,http://ecx.images-amazon.com/images/I/41Sj6uiEgGL.jpg,10.0,4.6,"[['muscle', 'poster', 'erotic literature', 'font', 'human', 'black and white', 'arm', 'chest', 'flesh', 'joint']]"
0007491433,http://ecx.images-amazon.com/images/I/517DT8ScejL.jpg,5.0,4.0,"[['tree', 'woody plant', 'poster', 'plant', 'font']]"
0007514913,http://ecx.images-amazon.com/images/I/51o59b65VJL.jpg,10.0,4.7,"[['woman', 'text', 'pink', 'purple', 'child', 'love', 'mother', 'emotion', 'friendship', 'product']]"
0007550197,http://ecx.images-amazon.com/images/I/51S2DjjNKyL.jpg,10.0,4.285714285714286,"[['sky', 'text', 'poster', 'friendship', 'phenomenon', 'love', 'advertising', 'cloud', 'romance', 'water']]"
0007519532,http://ecx.images-amazon.com/images/I/51LJc4PMhEL.jpg,3.0,4.125,"[['text', 'font', 'product']]"
0007530919,http://ecx.images-amazon.com/images/I/51mpv84GCSL.jpg,8.0,4.666666666666667,"[['face', 'child', 'poster', 'girl', 'photo caption', 'font', 'hair coloring', 'smile']]"
000752417X,http://ecx.images-amazon.com/images/I/510VWinDGTL.jpg,8.0,3.3125,"[['text', 'pink', 'fashion accessory', 'font', 'poster', 'magenta', 'jewellery', 'advertising']]"
0007522029,http://ecx.images-amazon.com/images/I/41NIwM6QvXL.jpg,6.0,4.0,"[['text', 'font', 'line', 'calligraphy', 'paper', 'handwriting']]"
0007525575,http://ecx.images-amazon.com/images/I/51DLND8WVHL.jpg,8.0,4.666666666666667,"[['text', 'poster', 'advertising', 'font', 'film', 'graphic design', 'graphics', 'brand']]"
0007575505,http://ecx.images-amazon.com/images/I/51HlYu0o-aL.jpg,10.0,4.4,"[['blue', 'text', 'font', 'graphic design', 'line', 'poster', 'area', 'art', 'product', 'organism']]"
0007454767,http://ecx.images-amazon.com/images/I/61xJ8ucZMhL.jpg,10.0,2.6666666666666665,"[['text', 'poster', 'font', 'line', 'area', 'graphic design', 'sky', 'pattern', 'product', 'advertising']]"
0007481195,http://ecx.images-amazon.com/images/I/61S3rEHE0cL.jpg,9.0,4.0,"[['poster', 'font', 'bird', 'chicken', 'illustration', 'advertising', 'beak', 'graphic design', 'galliformes']]"
0007544758,http://ecx.images-amazon.com/images/I/51WY6pMtIgL.jpg,4.0,3.333333333333333,"[['poster', 'photo caption', 'film', 'font']]"
0007514948,http://ecx.images-amazon.com/images/I/512RqitFW7L.jpg,10.0,3.5,"[['cup', 'coffee cup', 'cup', 'coffee', 'caffeine', 'font', 'chocolate', 'instant coffee', 'flavor', 'drink']]"
